,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
29,6.5,1.99,1.96,147.0,2.0,1.99,Crvena zvezda mts,Unics Kazan,"Friday, 31 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/crvena-zvezda-mts-unics-kazan-EVpyG8bO/
30,4.5,2.02,1.99,16.0,2.05,1.93,Galatasaray,Baskonia,"Friday, 31 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/galatasaray-saski-baskonia-hMquFSDU/
31,-9.0,1.98,1.96,159.0,2.14,1.91,Zalgiris Kaunas,Olimpia Milano,"Friday, 31 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/zalgiris-kaunas-milan-Q9EgYkEh/
32,9.5,2.05,2.0,15.0,1.93,1.99,Barcelona,Maccabi Tel Aviv,"Thursday, 30 Mar  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/barcelona-maccabi-tel-aviv-K8oXGlqI/
33,4.5,1.98,1.97,157.0,2.12,1.95,Bamberg,Darussafaka,"Thursday, 30 Mar  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/brose-bamberg-darussafaka-65sTHUTB/
34,4.5,1.98,1.96,154.0,1.98,1.95,Anadolu Efes,Olympiakos,"Thursday, 30 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/anadolu-efes-olympiakos-piraeus-OthOIAE5/
35,1.5,1.93,1.99,14.0,1.99,1.96,Barcelona,Crvena zvezda mts,"Friday, 24 Mar  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/barcelona-crvena-zvezda-mts-rsqFpuLC/
36,-2.0,1.92,2.0,156.0,1.96,1.98,Olympiakos,Real Madrid,"Friday, 24 Mar  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/olympiakos-piraeus-real-madrid-MXsJqazJ/
37,8.5,1.91,2.02,154.0,1.97,1.99,Darussafaka,Galatasaray,"Friday, 24 Mar  2017, 19:15",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/darussafaka-galatasaray-2VRHoL56/
38,9.5,1.98,2.01,166.0,1.98,1.98,Unics Kazan,CSKA Moscow,"Friday, 24 Mar  2017, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/unics-kazan-cska-moscow-zyW08rDJ/
39,2.5,2.04,1.9,153.0,1.94,2.01,Baskonia,Panathinaikos,"Thursday, 23 Mar  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/saski-baskonia-panathinaikos-UHT9msyf/
40,-1.0,1.96,2.11,161.0,1.99,1.95,Olimpia Milano,Bamberg,"Thursday, 23 Mar  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/milan-brose-bamberg-GEP5lNLm/
41,2.5,2.03,1.95,162.0,1.93,1.98,Maccabi Tel Aviv,Zalgiris Kaunas,"Thursday, 23 Mar  2017, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/maccabi-tel-aviv-zalgiris-kaunas-OvTDn1j0/
42,4.5,1.97,2.14,154.0,1.95,2.05,Anadolu Efes,Fenerbahce,"Thursday, 23 Mar  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/anadolu-efes-fenerbahce-Ykz1k36s/
43,9.5,1.99,1.96,161.0,1.97,2.01,Real Madrid,Barcelona,"Wednesday, 22 Mar  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/real-madrid-barcelona-pjgKJjaa/
44,1.5,1.97,1.99,145.0,1.96,2.0,Crvena zvezda mts,Olympiakos,"Wednesday, 22 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/crvena-zvezda-mts-olympiakos-piraeus-GA57MhFt/
45,4.5,2.05,1.98,162.0,2.11,1.93,Galatasaray,Unics Kazan,"Wednesday, 22 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/galatasaray-unics-kazan-xQgGKWqg/
46,1.5,2.02,2.02,166.0,1.96,2.0,CSKA Moscow,Darussafaka,"Wednesday, 22 Mar  2017, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/cska-moscow-darussafaka-bZfCLCUn/
47,3.5,1.97,2.1,15.0,2.01,2.0,Panathinaikos,Olimpia Milano,"Tuesday, 21 Mar  2017, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/panathinaikos-milan-QoQc2kUO/
48,2.5,2.03,1.95,163.0,1.98,1.99,Bamberg,Baskonia,"Tuesday, 21 Mar  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/brose-bamberg-saski-baskonia-UJWl4BaC/
49,1.5,1.98,1.95,156.0,1.96,1.97,Zalgiris Kaunas,Anadolu Efes,"Tuesday, 21 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/zalgiris-kaunas-anadolu-efes-vkEuRY6P/
50,-6.0,1.95,2.09,145.0,2.2,1.93,Fenerbahce,Olympiakos,"Sunday, 21 May  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/fenerbahce-olympiakos-piraeus-hMuEZ6NA/
51,3.5,2.04,1.96,17.0,2.02,1.96,Real Madrid,CSKA Moscow,"Sunday, 21 May  2017, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/real-madrid-cska-moscow-WCvIYQxH/
52,3.5,2.06,1.97,15.0,2.04,1.99,Fenerbahce,Real Madrid,"Friday, 19 May  2017, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/fenerbahce-real-madrid-OdniRZ5L/
53,5.5,1.99,2.0,156.0,2.05,2.05,CSKA Moscow,Olympiakos,"Friday, 19 May  2017, 18:30",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/cska-moscow-olympiakos-piraeus-lYxMdys9/
54,8.5,2.07,2.02,14.0,2.0,2.0,Olympiakos,Anadolu Efes,"Tuesday, 02 May  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/olympiakos-piraeus-anadolu-efes-fZFsJaNE/
55,1.5,2.01,2.01,149.0,2.0,2.0,Anadolu Efes,Olympiakos,"Friday, 28 Apr  2017, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/anadolu-efes-olympiakos-piraeus-vuTpVsI8/
56,2.5,2.02,2.1,161.0,2.02,1.95,Darussafaka,Real Madrid,"Friday, 28 Apr  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/darussafaka-real-madrid-S41YLwue/
57,2.5,2.0,2.07,161.0,2.03,1.91,Darussafaka,Real Madrid,"Wednesday, 26 Apr  2017, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/darussafaka-real-madrid-z9J4qgH2/
58,2.5,2.0,1.97,153.0,2.02,1.97,Anadolu Efes,Olympiakos,"Wednesday, 26 Apr  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/anadolu-efes-olympiakos-piraeus-fBZ5sXoF/
59,2.5,2.02,2.02,166.0,2.01,1.95,Baskonia,CSKA Moscow,"Tuesday, 25 Apr  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/saski-baskonia-cska-moscow-Y1Y9ti1L/
60,6.5,2.03,2.03,144.0,2.0,1.98,Fenerbahce,Panathinaikos,"Tuesday, 25 Apr  2017, 20:45",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/fenerbahce-panathinaikos-EaI8rDW8/
61,8.5,2.02,2.02,16.0,2.0,1.97,Real Madrid,Darussafaka,"Friday, 21 Apr  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/real-madrid-darussafaka-0zBCm5DC/
62,7.5,1.9,2.06,15.0,2.09,2.0,Olympiakos,Anadolu Efes,"Friday, 21 Apr  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/olympiakos-piraeus-anadolu-efes-St3bB85J/
63,5.5,1.97,2.18,141.0,2.16,1.97,Panathinaikos,Fenerbahce,"Thursday, 20 Apr  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/panathinaikos-fenerbahce-vR9GnPSI/
64,1.5,2.0,1.99,169.0,2.0,2.0,CSKA Moscow,Baskonia,"Thursday, 20 Apr  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/cska-moscow-saski-baskonia-6X12ASKP/
65,9.5,2.2,1.97,16.0,2.02,2.16,Real Madrid,Darussafaka,"Wednesday, 19 Apr  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/real-madrid-darussafaka-nD4dimEm/
66,6.5,2.17,1.95,15.0,1.98,2.1,Olympiakos,Anadolu Efes,"Wednesday, 19 Apr  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/olympiakos-piraeus-anadolu-efes-KQ24kRr0/
67,4.5,2.02,1.92,143.0,2.19,1.95,Panathinaikos,Fenerbahce,"Tuesday, 18 Apr  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/panathinaikos-fenerbahce-Q330j7Tg/
68,1.5,2.11,1.97,168.0,2.08,1.93,CSKA Moscow,Baskonia,"Tuesday, 18 Apr  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/cska-moscow-saski-baskonia-IBL7lob6/
69,5.5,1.99,1.97,16.0,2.16,1.98,Real Madrid,Anadolu Efes,"Friday, 07 Apr  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/real-madrid-anadolu-efes-QNgSnkTo/
70,3.5,1.95,1.99,166.0,2.02,1.94,Olimpia Milano,Unics Kazan,"Friday, 07 Apr  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/milan-unics-kazan-CK5pO5jo/
71,9.5,2.03,1.94,162.0,2.0,1.97,CSKA Moscow,Olympiakos,"Friday, 07 Apr  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/cska-moscow-olympiakos-piraeus-hzPDTRSN/
72,5.5,2.02,2.01,144.0,1.97,1.99,Darussafaka,Crvena zvezda mts,"Friday, 07 Apr  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/darussafaka-crvena-zvezda-mts-zaEISorU/
73,8.5,1.92,2.07,159.0,1.97,2.0,Baskonia,Zalgiris Kaunas,"Thursday, 06 Apr  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/saski-baskonia-zalgiris-kaunas-pAL5VmbB/
74,6.5,1.98,1.99,153.0,1.93,2.11,Maccabi Tel Aviv,Panathinaikos,"Thursday, 06 Apr  2017, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/maccabi-tel-aviv-panathinaikos-EqQ9U7DH/
75,8.5,1.96,1.99,164.0,2.02,1.93,Bamberg,Galatasaray,"Thursday, 06 Apr  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/brose-bamberg-galatasaray-OfXdX9Tb/
76,9.5,1.95,1.95,145.0,1.98,1.99,Fenerbahce,Barcelona,"Thursday, 06 Apr  2017, 20:45",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/fenerbahce-barcelona-6JM1WTr5/
77,6.5,1.91,2.13,160.0,2.0,1.95,Real Madrid,Fenerbahce,"Friday, 31 Mar  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/real-madrid-fenerbahce-WnFkZVbn/
78,1.5,2.02,2.1,157.0,1.99,2.05,Panathinaikos,CSKA Moscow,"Friday, 31 Mar  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/panathinaikos-cska-moscow-hdGozCqt/
79,6.5,1.99,1.96,147.0,2.0,1.99,Crvena zvezda mts,Unics Kazan,"Friday, 31 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/crvena-zvezda-mts-unics-kazan-EVpyG8bO/
80,4.5,2.02,1.99,16.0,2.05,1.93,Galatasaray,Baskonia,"Friday, 31 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/galatasaray-saski-baskonia-hMquFSDU/
81,-9.0,1.98,1.96,159.0,2.14,1.91,Zalgiris Kaunas,Olimpia Milano,"Friday, 31 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/zalgiris-kaunas-milan-Q9EgYkEh/
82,9.5,2.05,2.0,15.0,1.93,1.99,Barcelona,Maccabi Tel Aviv,"Thursday, 30 Mar  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/barcelona-maccabi-tel-aviv-K8oXGlqI/
83,4.5,1.98,1.97,157.0,2.12,1.95,Bamberg,Darussafaka,"Thursday, 30 Mar  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/brose-bamberg-darussafaka-65sTHUTB/
84,4.5,1.98,1.96,154.0,1.98,1.95,Anadolu Efes,Olympiakos,"Thursday, 30 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/anadolu-efes-olympiakos-piraeus-OthOIAE5/
85,1.5,1.93,1.99,14.0,1.99,1.96,Barcelona,Crvena zvezda mts,"Friday, 24 Mar  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/barcelona-crvena-zvezda-mts-rsqFpuLC/
86,-2.0,1.92,2.0,156.0,1.96,1.98,Olympiakos,Real Madrid,"Friday, 24 Mar  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/olympiakos-piraeus-real-madrid-MXsJqazJ/
87,8.5,1.91,2.02,154.0,1.97,1.99,Darussafaka,Galatasaray,"Friday, 24 Mar  2017, 19:15",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/darussafaka-galatasaray-2VRHoL56/
88,9.5,1.98,2.01,166.0,1.98,1.98,Unics Kazan,CSKA Moscow,"Friday, 24 Mar  2017, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/unics-kazan-cska-moscow-zyW08rDJ/
89,2.5,2.04,1.9,153.0,1.94,2.01,Baskonia,Panathinaikos,"Thursday, 23 Mar  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/saski-baskonia-panathinaikos-UHT9msyf/
90,-1.0,1.96,2.11,161.0,1.99,1.95,Olimpia Milano,Bamberg,"Thursday, 23 Mar  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/milan-brose-bamberg-GEP5lNLm/
91,2.5,2.03,1.95,162.0,1.93,1.98,Maccabi Tel Aviv,Zalgiris Kaunas,"Thursday, 23 Mar  2017, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/maccabi-tel-aviv-zalgiris-kaunas-OvTDn1j0/
92,4.5,1.97,2.14,154.0,1.95,2.05,Anadolu Efes,Fenerbahce,"Thursday, 23 Mar  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/anadolu-efes-fenerbahce-Ykz1k36s/
93,9.5,1.99,1.96,161.0,1.97,2.01,Real Madrid,Barcelona,"Wednesday, 22 Mar  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/real-madrid-barcelona-pjgKJjaa/
94,1.5,1.97,1.99,145.0,1.96,2.0,Crvena zvezda mts,Olympiakos,"Wednesday, 22 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/crvena-zvezda-mts-olympiakos-piraeus-GA57MhFt/
95,4.5,2.05,1.98,162.0,2.11,1.93,Galatasaray,Unics Kazan,"Wednesday, 22 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/galatasaray-unics-kazan-xQgGKWqg/
96,1.5,2.02,2.02,166.0,1.96,2.0,CSKA Moscow,Darussafaka,"Wednesday, 22 Mar  2017, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/cska-moscow-darussafaka-bZfCLCUn/
97,3.5,1.97,2.1,15.0,2.01,2.0,Panathinaikos,Olimpia Milano,"Tuesday, 21 Mar  2017, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/panathinaikos-milan-QoQc2kUO/
98,2.5,2.03,1.95,163.0,1.98,1.99,Bamberg,Baskonia,"Tuesday, 21 Mar  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/brose-bamberg-saski-baskonia-UJWl4BaC/
99,1.5,1.98,1.95,156.0,1.96,1.97,Zalgiris Kaunas,Anadolu Efes,"Tuesday, 21 Mar  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/zalgiris-kaunas-anadolu-efes-vkEuRY6P/
100,-6.0,1.95,2.09,145.0,2.2,1.93,Fenerbahce,Olympiakos,"Sunday, 21 May  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/fenerbahce-olympiakos-piraeus-hMuEZ6NA/
101,3.5,2.04,1.96,17.0,2.02,1.96,Real Madrid,CSKA Moscow,"Sunday, 21 May  2017, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/real-madrid-cska-moscow-WCvIYQxH/
102,3.5,2.06,1.97,15.0,2.04,1.99,Fenerbahce,Real Madrid,"Friday, 19 May  2017, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/fenerbahce-real-madrid-OdniRZ5L/
103,5.5,1.99,2.0,156.0,2.05,2.05,CSKA Moscow,Olympiakos,"Friday, 19 May  2017, 18:30",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/cska-moscow-olympiakos-piraeus-lYxMdys9/
104,8.5,2.07,2.02,14.0,2.0,2.0,Olympiakos,Anadolu Efes,"Tuesday, 02 May  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/olympiakos-piraeus-anadolu-efes-fZFsJaNE/
105,1.5,2.01,2.01,149.0,2.0,2.0,Anadolu Efes,Olympiakos,"Friday, 28 Apr  2017, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/anadolu-efes-olympiakos-piraeus-vuTpVsI8/
106,2.5,2.02,2.1,161.0,2.02,1.95,Darussafaka,Real Madrid,"Friday, 28 Apr  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/darussafaka-real-madrid-S41YLwue/
107,2.5,2.0,2.07,161.0,2.03,1.91,Darussafaka,Real Madrid,"Wednesday, 26 Apr  2017, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/darussafaka-real-madrid-z9J4qgH2/
108,2.5,2.0,1.97,153.0,2.02,1.97,Anadolu Efes,Olympiakos,"Wednesday, 26 Apr  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/anadolu-efes-olympiakos-piraeus-fBZ5sXoF/
109,2.5,2.02,2.02,166.0,2.01,1.95,Baskonia,CSKA Moscow,"Tuesday, 25 Apr  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/saski-baskonia-cska-moscow-Y1Y9ti1L/
110,6.5,2.03,2.03,144.0,2.0,1.98,Fenerbahce,Panathinaikos,"Tuesday, 25 Apr  2017, 20:45",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/fenerbahce-panathinaikos-EaI8rDW8/
111,8.5,2.02,2.02,16.0,2.0,1.97,Real Madrid,Darussafaka,"Friday, 21 Apr  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/real-madrid-darussafaka-0zBCm5DC/
112,7.5,1.9,2.06,15.0,2.09,2.0,Olympiakos,Anadolu Efes,"Friday, 21 Apr  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/olympiakos-piraeus-anadolu-efes-St3bB85J/
113,5.5,1.97,2.18,141.0,2.16,1.97,Panathinaikos,Fenerbahce,"Thursday, 20 Apr  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/panathinaikos-fenerbahce-vR9GnPSI/
114,1.5,2.0,1.99,169.0,2.0,2.0,CSKA Moscow,Baskonia,"Thursday, 20 Apr  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/cska-moscow-saski-baskonia-6X12ASKP/
115,9.5,2.2,1.97,16.0,2.02,2.16,Real Madrid,Darussafaka,"Wednesday, 19 Apr  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/real-madrid-darussafaka-nD4dimEm/
116,6.5,2.17,1.95,15.0,1.98,2.1,Olympiakos,Anadolu Efes,"Wednesday, 19 Apr  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/olympiakos-piraeus-anadolu-efes-KQ24kRr0/
117,4.5,2.02,1.92,143.0,2.19,1.95,Panathinaikos,Fenerbahce,"Tuesday, 18 Apr  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2016-2017/panathinaikos-fenerbahce-Q330j7Tg/
